Count,Hate Speech,Offensive Language,Neither Count,Class,Tweet,preprocessed_tweet,final_text
6,2,4,0,1,i dont have another face other than my bitch face  httptcolwhzwbqbzk,"['dont', 'another', 'face', 'bitch', 'face', 'httptcolwhzwbqbzk']",dont another face bitch face httptcolwhzwbqbzk
3,0,3,0,1,"i dont have hoes 
its a myth","['dont', 'hoe', 'myth']",dont hoe myth
3,0,3,0,1,i dont have no type  bad bitches is the only thing i like,"['dont', 'type', 'bad', 'bitch', 'thing', 'like']",dont type bad bitch thing like
3,0,3,0,1,i dont hit women but id slap tf out a bitch no close fisted business though thats some cowardly shit,"['dont', 'hit', 'woman', 'id', 'slap', 'tf', 'bitch', 'close', 'fisted', 'business', 'though', 'thats', 'cowardly', 'shit']",dont hit woman id slap tf bitch close fisted business though thats cowardly shit
3,1,2,0,1,i dont hold feelings for my old flings i jus trade dem bitches in like my old range cap,"['dont', 'hold', 'feeling', 'old', 'fling', 'jus', 'trade', 'dem', 'bitch', 'like', 'old', 'range', 'cap']",dont hold feeling old fling jus trade dem bitch like old range cap
3,0,3,0,1,i dont kick it with fuck nights and bitches,"['dont', 'kick', 'fuck', 'night', 'bitch']",dont kick fuck night bitch
3,0,3,0,1,i dont know what hoe activities consist of bc i dont partake in them shit its so many i damn near cant tweet without being a hoe,"['dont', 'know', 'hoe', 'activity', 'consist', 'bc', 'dont', 'partake', 'shit', 'many', 'damn', 'near', 'cant', 'tweet', 'without', 'hoe']",dont know hoe activity consist bc dont partake shit many damn near cant tweet without hoe
3,0,1,2,2,i dont know what you been told but i love them project hoes,"['dont', 'know', 'told', 'love', 'project', 'hoe']",dont know told love project hoe
3,0,0,3,2,i dont know whats more stressful midterms or flappy birds,"['dont', 'know', 'whats', 'stressful', 'midterm', 'flappy', 'bird']",dont know whats stressful midterm flappy bird
3,0,3,0,1,i dont know why broads drunk dial meim sleep hoe,"['dont', 'know', 'broad', 'drunk', 'dial', 'meim', 'sleep', 'hoe']",dont know broad drunk dial meim sleep hoe
3,0,3,0,1,i dont know maybe it is a good quote and a good way to feel but ive seen way too many petty lifedestroying bitches use that quote,"['dont', 'know', 'maybe', 'good', 'quote', 'good', 'way', 'feel', 'ive', 'seen', 'way', 'many', 'petty', 'lifedestroying', 'bitch', 'use', 'quote']",dont know maybe good quote good way feel ive seen way many petty lifedestroying bitch use quote
3,0,3,0,1,i dont like bat man though i fucked his bitch twice,"['dont', 'like', 'bat', 'man', 'though', 'fucked', 'bitch', 'twice']",dont like bat man though fucked bitch twice
3,0,3,0,1,i dont like that bitch,"['dont', 'like', 'bitch']",dont like bitch
6,0,6,0,1,i dont like you bitch so  amp im having a party all weekend my momma going out of town,"['dont', 'like', 'bitch', 'amp', 'im', 'party', 'weekend', 'momma', 'going', 'town']",dont like bitch amp im party weekend momma going town
3,0,3,0,1,i dont live for you hoes man,"['dont', 'live', 'hoe', 'man']",dont live hoe man
3,0,3,0,1,i dont love my hoes i love a couple not all,"['dont', 'love', 'hoe', 'love', 'couple']",dont love hoe love couple
3,0,3,0,1,i dont love these bitches or these hoes fuck they thought i love my money,"['dont', 'love', 'bitch', 'hoe', 'fuck', 'thought', 'love', 'money']",dont love bitch hoe fuck thought love money
6,0,6,0,1,i dont love you hoes,"['dont', 'love', 'hoe']",dont love hoe
3,0,3,0,1,i dont make music for niggas that dont get bitches,"['dont', 'make', 'music', 'nigga', 'dont', 'get', 'bitch']",dont make music nigga dont get bitch
3,0,3,0,1,i dont need no savin i need to get fucking high and get some pussy,"['dont', 'need', 'savin', 'need', 'get', 'fucking', 'high', 'get', 'pussy']",dont need savin need get fucking high get pussy
3,0,3,0,1,i dont owe you shit bitch leave me alone,"['dont', 'owe', 'shit', 'bitch', 'leave', 'alone']",dont owe shit bitch leave alone
3,0,0,3,2,i dont own any onslaught on vinyl i may have to get one now their new lp is available in army green coloured vinyl,"['dont', 'onslaught', 'vinyl', 'may', 'get', 'one', 'new', 'lp', 'available', 'army', 'green', 'coloured', 'vinyl']",dont onslaught vinyl may get one new lp available army green coloured vinyl
3,0,3,0,1,i dont pity or hate faggots sexual mutations are necessary side effect of evolution but proliferation at  is a sign humans fucked up,"['dont', 'pity', 'hate', 'faggot', 'sexual', 'mutation', 'necessary', 'side', 'effect', 'evolution', 'proliferation', 'sign', 'human', 'fucked']",dont pity hate faggot sexual mutation necessary side effect evolution proliferation sign human fucked
3,0,3,0,1,i dont put nothing pass nobody when it comes money n pussy,"['dont', 'put', 'nothing', 'pas', 'nobody', 'come', 'money', 'n', 'pussy']",dont put nothing pas nobody come money n pussy
3,0,3,0,1,i dont respect money  respect real niccas,"['dont', 'respect', 'money', 'respect', 'real', 'niccas']",dont respect money respect real niccas
3,1,2,0,1,i dont talk to niccas i talk to god we can relate,"['dont', 'talk', 'niccas', 'talk', 'god', 'relate']",dont talk niccas talk god relate
3,1,2,0,1,i dont trust no bitch  i dog em out,"['dont', 'trust', 'bitch', 'dog', 'em']",dont trust bitch dog em
3,0,3,0,1,i dont trust these bitches,"['dont', 'trust', 'bitch']",dont trust bitch
3,0,3,0,1,i dont understand how you can be such a bitch,"['dont', 'understand', 'bitch']",dont understand bitch
3,0,3,0,1,"i dont understand when people say yea my first time smoking i didnt get high 

cause damn that fuckin sucks bruh i was retarded high","['dont', 'understand', 'people', 'say', 'yea', 'first', 'time', 'smoking', 'didnt', 'get', 'high', 'cause', 'damn', 'fuckin', 'suck', 'bruh', 'retarded', 'high']",dont understand people say yea first time smoking didnt get high cause damn fuckin suck bruh retarded high
3,0,3,0,1,i dont understand why they mad at her making a track that spoke volumes about you muthafuckas all the hoe amp bitch tracks about females,"['dont', 'understand', 'mad', 'making', 'track', 'spoke', 'volume', 'muthafuckas', 'hoe', 'amp', 'bitch', 'track', 'female']",dont understand mad making track spoke volume muthafuckas hoe amp bitch track female
3,1,2,0,1,i dont want a bitch that a nigga already had i want sumn new  or a runner its too easy nigga i accept the challenge,"['dont', 'want', 'bitch', 'nigga', 'already', 'want', 'sumn', 'new', 'runner', 'easy', 'nigga', 'accept', 'challenge']",dont want bitch nigga already want sumn new runner easy nigga accept challenge
3,0,3,0,1,i dont want a bitch thats erybody bitch,"['dont', 'want', 'bitch', 'thats', 'erybody', 'bitch']",dont want bitch thats erybody bitch
3,0,3,0,1,i dont want me no good girl i fell inlove with these freak hoes,"['dont', 'want', 'good', 'girl', 'fell', 'inlove', 'freak', 'hoe']",dont want good girl fell inlove freak hoe
3,0,3,0,1,i dont want no philly disease lol thot bitch,"['dont', 'want', 'philly', 'disease', 'lol', 'thot', 'bitch']",dont want philly disease lol thot bitch
3,0,3,0,1,i dont want no boof hoes or no burnt girls,"['dont', 'want', 'boof', 'hoe', 'burnt', 'girl']",dont want boof hoe burnt girl
3,0,3,0,1,i dont want sex bitch i only want ya neck bitch lol,"['dont', 'want', 'sex', 'bitch', 'want', 'ya', 'neck', 'bitch', 'lol']",dont want sex bitch want ya neck bitch lol
3,0,0,3,2,i dont want to deal with yesterdays trash theres a reason it got thrown out in the first place,"['dont', 'want', 'deal', 'yesterday', 'trash', 'there', 'reason', 'got', 'thrown', 'first', 'place']",dont want deal yesterday trash there reason got thrown first place
3,0,3,0,1,i dont  rt fvckfresh light skin bitches will have  unread texts amp still tweet nobody to talk to  you bitches is outta control,"['dont', 'rt', 'fvckfresh', 'light', 'skin', 'bitch', 'unread', 'text', 'amp', 'still', 'tweet', 'nobody', 'talk', 'bitch', 'outta', 'control']",dont rt fvckfresh light skin bitch unread text amp still tweet nobody talk bitch outta control
3,1,2,0,1,i donated both of my very expensive prom dresses to teens who couldnt afford to buy one dont be a selfish bitch,"['donated', 'expensive', 'prom', 'dress', 'teen', 'couldnt', 'afford', 'buy', 'one', 'dont', 'selfish', 'bitch']",donated expensive prom dress teen couldnt afford buy one dont selfish bitch
3,0,0,3,2,i done been to the top i done sipped the juice and with that being said bird crumbs will never do,"['done', 'top', 'done', 'sipped', 'juice', 'said', 'bird', 'crumb', 'never']",done top done sipped juice said bird crumb never
3,1,2,0,1,i done dun all kind of shit yall niccas just fills shit,"['done', 'dun', 'kind', 'shit', 'yall', 'niccas', 'fill', 'shit']",done dun kind shit yall niccas fill shit
3,0,3,0,1,i done hit bout  threes out this bitch,"['done', 'hit', 'bout', 'three', 'bitch']",done hit bout three bitch
3,0,3,0,1,i done seen a lot of fake shit that bitch aint bad shes basic,"['done', 'seen', 'lot', 'fake', 'shit', 'bitch', 'aint', 'bad', 'shes', 'basic']",done seen lot fake shit bitch aint bad shes basic
3,2,1,0,0,i dont even say nigga i say nigger im like chuck norris i say the nigger word without checking over my shoulder,"['dont', 'even', 'say', 'nigga', 'say', 'nigger', 'im', 'like', 'chuck', 'norris', 'say', 'nigger', 'word', 'without', 'checking', 'shoulder']",dont even say nigga say nigger im like chuck norris say nigger word without checking shoulder
9,1,8,0,1,i dont fuck wit hoes or broke bitches,"['dont', 'fuck', 'wit', 'hoe', 'broke', 'bitch']",dont fuck wit hoe broke bitch
3,1,2,0,1,i dont give a single shit who you are if you wear a suit and white cotton socks i am just going to assume you are functionally retarded,"['dont', 'give', 'single', 'shit', 'wear', 'suit', 'white', 'cotton', 'sock', 'going', 'assume', 'functionally', 'retarded']",dont give single shit wear suit white cotton sock going assume functionally retarded
3,0,3,0,1,i dont got no type bad bitches is the only thang that i like you aint got no life cups with the ice and we do this every night,"['dont', 'got', 'type', 'bad', 'bitch', 'thang', 'like', 'aint', 'got', 'life', 'cup', 'ice', 'every', 'night']",dont got type bad bitch thang like aint got life cup ice every night
3,0,3,0,1,i dont hide bitch im high when im in public,"['dont', 'hide', 'bitch', 'im', 'high', 'im', 'public']",dont hide bitch im high im public
3,0,3,0,1,i dont kiss none of these hoes,"['dont', 'kiss', 'none', 'hoe']",dont kiss none hoe
6,1,5,0,1,i dont know a niggah that could cover for me,"['dont', 'know', 'niggah', 'could', 'cover']",dont know niggah could cover
3,1,2,0,1,i dont love these hoes,"['dont', 'love', 'hoe']",dont love hoe
3,0,2,1,1,i dont mess with sneaky ppl nd they hoe intentions,"['dont', 'mess', 'sneaky', 'ppl', 'nd', 'hoe', 'intention']",dont mess sneaky ppl nd hoe intention
3,1,2,0,1,i dont mind gay people but the flamboyant hey look at me ima faggot kinda gays annoy me bruh just play wit ya booty in peace ion care,"['dont', 'mind', 'gay', 'people', 'flamboyant', 'hey', 'look', 'ima', 'faggot', 'kinda', 'gay', 'annoy', 'bruh', 'play', 'wit', 'ya', 'booty', 'peace', 'ion', 'care']",dont mind gay people flamboyant hey look ima faggot kinda gay annoy bruh play wit ya booty peace ion care
3,0,3,0,1,i dont say fuck bitches get money because i love em both,"['dont', 'say', 'fuck', 'bitch', 'get', 'money', 'love', 'em']",dont say fuck bitch get money love em
3,0,3,0,1,i dont think ive ever seen a fight on the real world i mean a word fight yeah tons of times but damn that bitch swung,"['dont', 'think', 'ive', 'ever', 'seen', 'fight', 'real', 'world', 'mean', 'word', 'fight', 'yeah', 'ton', 'time', 'damn', 'bitch', 'swung']",dont think ive ever seen fight real world mean word fight yeah ton time damn bitch swung
3,0,1,2,2,i dont understand rich people who dress like trash,"['dont', 'understand', 'rich', 'people', 'dress', 'like', 'trash']",dont understand rich people dress like trash
3,0,3,0,1,i drag a bitch by her hair captain caveman nnn,"['drag', 'bitch', 'hair', 'captain', 'caveman', 'nnn']",drag bitch hair captain caveman nnn
6,0,6,0,1,i dream about having twin girls a lot yea karma i know its you bitch,"['dream', 'twin', 'girl', 'lot', 'yea', 'karma', 'know', 'bitch']",dream twin girl lot yea karma know bitch
3,0,3,0,1,i dress how i feel if i felt like a bitch id dress like one,"['dress', 'feel', 'felt', 'like', 'bitch', 'id', 'dress', 'like', 'one']",dress feel felt like bitch id dress like one
3,0,3,0,1,i drive by and them bitches waive but girl i cant stop,"['drive', 'bitch', 'waive', 'girl', 'cant', 'stop']",drive bitch waive girl cant stop
3,0,3,0,1,i eat generic oreos baller with a budget bitch,"['eat', 'generic', 'oreo', 'baller', 'budget', 'bitch']",eat generic oreo baller budget bitch
3,0,3,0,1,i eats the pussy,"['eats', 'pussy']",eats pussy
3,0,3,0,1,i fear no niggah i trust no bitchhh,"['fear', 'niggah', 'trust', 'bitchhh']",fear niggah trust bitchhh
3,0,3,0,1,i feel bad for all you bitches that have never been to disney world,"['feel', 'bad', 'bitch', 'never', 'disney', 'world']",feel bad bitch never disney world
3,0,3,0,1,i feel bad for her nicca tho  ya girl a hoe my nicca,"['feel', 'bad', 'nicca', 'tho', 'ya', 'girl', 'hoe', 'nicca']",feel bad nicca tho ya girl hoe nicca
3,0,2,1,1,i feel bad having this info but at the same time  karmas a bitch,"['feel', 'bad', 'info', 'time', 'karma', 'bitch']",feel bad info time karma bitch
3,0,2,1,1,i feel every song i hear is a soundtrack to my life for  relationship  against another keep in mind the last song was pussy control,"['feel', 'every', 'song', 'hear', 'soundtrack', 'life', 'relationship', 'another', 'keep', 'mind', 'last', 'song', 'pussy', 'control']",feel every song hear soundtrack life relationship another keep mind last song pussy control
3,0,3,0,1,i feel like i got bitch slapped by karma,"['feel', 'like', 'got', 'bitch', 'slapped', 'karma']",feel like got bitch slapped karma
4,0,4,0,1,i feel like i should be sad and all that pussy shit but i am just so pissed right now idk what im feeling,"['feel', 'like', 'sad', 'pussy', 'shit', 'pissed', 'right', 'idk', 'im', 'feeling']",feel like sad pussy shit pissed right idk im feeling
3,0,3,0,1,i feel like a bad bitch when i wear my rhinestoned pocket jeans,"['feel', 'like', 'bad', 'bitch', 'wear', 'rhinestoned', 'pocket', 'jean']",feel like bad bitch wear rhinestoned pocket jean
3,0,3,0,1,i feel like a bitch that just got her heartbroken a day before her wedding,"['feel', 'like', 'bitch', 'got', 'heartbroken', 'day', 'wedding']",feel like bitch got heartbroken day wedding
3,0,3,0,1,i feel like a swag fag w this shirt lmao httptcopxqbejoh,"['feel', 'like', 'swag', 'fag', 'w', 'shirt', 'lmao', 'httptcopxqbejoh']",feel like swag fag w shirt lmao httptcopxqbejoh
3,0,3,0,1,i feel like apart of the in crowd like yes bitch lets indirectly talk shit,"['feel', 'like', 'apart', 'crowd', 'like', 'yes', 'bitch', 'let', 'indirectly', 'talk', 'shit']",feel like apart crowd like yes bitch let indirectly talk shit
3,1,2,0,1,i feel like its gon be a homo revalution round dis bitch deez niggas expandin,"['feel', 'like', 'gon', 'homo', 'revalution', 'round', 'dis', 'bitch', 'deez', 'nigga', 'expandin']",feel like gon homo revalution round dis bitch deez nigga expandin
3,0,3,0,1,i feel like slapping a bitch,"['feel', 'like', 'slapping', 'bitch']",feel like slapping bitch
6,0,6,0,1,i feel like that niggah pac these bitches set me up,"['feel', 'like', 'niggah', 'pac', 'bitch', 'set']",feel like niggah pac bitch set
3,0,3,0,1,i feel like this hoe owe me something,"['feel', 'like', 'hoe', 'owe', 'something']",feel like hoe owe something
3,0,3,0,1,i feel so alone i miss my wife so much i hate the white trash who raped and killed her and our daughters,"['feel', 'alone', 'miss', 'wife', 'much', 'hate', 'white', 'trash', 'raped', 'killed', 'daughter']",feel alone miss wife much hate white trash raped killed daughter
3,0,3,0,1,i feel sorry fo niggas dat gtta make up shit to lie about i would hate to have to think that fuckin muchbitch,"['feel', 'sorry', 'fo', 'nigga', 'dat', 'gtta', 'make', 'shit', 'lie', 'would', 'hate', 'think', 'fuckin', 'muchbitch']",feel sorry fo nigga dat gtta make shit lie would hate think fuckin muchbitch
